basin_code,basin,category,category_label,CT,yy,mm,dd,hh,MWS,Rp,accumulated_precipitation_mm
NA,North Atlantic,TD,Tropical Depression,AL022018,2018,07,13,00,46.25,847.58,21770.0625
NA,North Atlantic,TD,Tropical Depression,AL022018,2018,07,13,06,46.25,830.02,17278.4375
NA,North Atlantic,TD,Tropical Depression,AL022018,2018,07,13,12,46.25,716.11,14967.8125
NA,North Atlantic,TD,Tropical Depression,AL022018,2018,07,13,18,46.25,787.56,10965.125
NA,North Atlantic,TD,Tropical Depression,AL022018,2018,07,14,00,46.25,446.69,2958.375
NA,North Atlantic,TD,Tropical Depression,AL022019,2019,07,10,12,46.25,491.1,13934.8125
NA,North Atlantic,TD,Tropical Depression,AL022019,2019,07,10,18,55.5,608.0,17404.625
NA,North Atlantic,TD,Tropical Depression,AL022019,2019,07,11,00,55.5,1050.08,22063.25
NA,North Atlantic,TD,Tropical Depression,AL022019,2019,07,15,00,46.25,882.75,19723.4375
NA,North Atlantic,TD,Tropical Depression,AL022019,2019,07,15,06,46.25,793.82,15187.25
NA,North Atlantic,TD,Tropical Depression,AL022019,2019,07,15,12,37.0,727.8,15313.75
NA,North Atlantic,TD,Tropical Depression,AL022024,2024,06,24,18,55.440000000000005,555.81,2100.284191429266
NA,North Atlantic,TD,Tropical Depression,AL022024,2024,06,25,00,55.440000000000005,592.21,6588.97449873673
NA,North Atlantic,TD,Tropical Depression,AL022024,2024,06,25,06,46.440000000000005,373.84,4853.381719147728
NA,North Atlantic,TD,Tropical Depression,AL022024,2024,06,25,12,46.440000000000005,301.31,6865.6127793992055
NA,North Atlantic,TD,Tropical Depression,AL022024,2024,06,25,18,46.440000000000005,467.6,7209.606863067369
NA,North Atlantic,TD,Tropical Depression,AL022024,2024,06,26,00,46.440000000000005,416.79,1359.4143314249231
NA,North Atlantic,TD,Tropical Depression,AL022024,2024,06,26,06,46.440000000000005,329.01,2197.4790464724065
NA,North Atlantic,TD,Tropical Depression,AL022024,2024,06,26,12,46.440000000000005,341.13,1287.0353940714267
NA,North Atlantic,TD,Tropical Depression,AL022024,2024,06,26,18,46.440000000000005,638.9,6289.057503942167
NA,North Atlantic,TD,Tropical Depression,AL022024,2024,06,27,00,46.440000000000005,760.94,25173.49710794253
NA,North Atlantic,TD,Tropical Depression,AL022024,2024,06,27,06,46.440000000000005,599.43,22961.68040289654
NA,North Atlantic,TD,Tropical Depression,AL022024,2024,06,27,12,46.440000000000005,699.79,29372.03805063257
NA,North Atlantic,TD,Tropical Depression,AL022024,2024,06,27,18,46.440000000000005,802.12,35497.83180153469
NA,North Atlantic,TD,Tropical Depression,AL022024,2024,06,28,00,46.440000000000005,843.92,25609.600796314247
NA,North Atlantic,TD,Tropical Depression,AL022024,2024,06,28,06,46.440000000000005,697.03,28595.656022724343
NA,North Atlantic,TD,Tropical Depression,AL022024,2024,06,28,12,46.440000000000005,665.42,33598.143006145896
NA,North Atlantic,TD,Tropical Depression,AL022024,2024,06,28,18,55.440000000000005,718.75,46104.7576337239
NA,North Atlantic,TD,Tropical Depression,AL022024,2024,06,29,00,55.440000000000005,794.23,42272.29635343625
NA,North Atlantic,TD,Tropical Depression,AL022024,2024,06,29,06,55.440000000000005,642.7,33161.11855644587
NA,North Atlantic,TD,Tropical Depression,AL022024,2024,06,29,12,55.440000000000005,708.02,40228.57270686812
NA,North Atlantic,TD,Tropical Depression,AL022024,2024,06,29,18,55.440000000000005,703.95,48246.593581082416
NA,North Atlantic,TD,Tropical Depression,AL022024,2024,06,30,00,55.440000000000005,694.35,32653.09275746718
NA,North Atlantic,TD,Tropical Depression,AL022024,2024,06,30,06,55.440000000000005,584.62,34733.81496378663
NA,North Atlantic,TD,Tropical Depression,AL022024,2024,06,30,12,55.440000000000005,591.86,32749.94482797536
NA,North Atlantic,TD,Tropical Depression,AL022024,2024,06,30,18,55.440000000000005,600.49,45677.35214201239
NA,North Atlantic,TD,Tropical Depression,AL022024,2024,07,01,12,55.440000000000005,650.44,38038.93404308421
NA,North Atlantic,TD,Tropical Depression,AL032001,2001,08,02,12,55.5,818.04,27563.5625
NA,North Atlantic,TD,Tropical Depression,AL032001,2001,08,04,00,55.5,655.8,11839.0625
NA,North Atlantic,TD,Tropical Depression,AL032001,2001,08,04,06,55.5,426.44,5145.6875
NA,North Atlantic,TD,Tropical Depression,AL032001,2001,08,04,12,55.5,369.78,9639.0625
NA,North Atlantic,TD,Tropical Depression,AL032001,2001,08,06,12,46.25,457.83,9945.375
NA,North Atlantic,TD,Tropical Depression,AL032001,2001,08,06,18,37.0,392.38,6231.1875
NA,North Atlantic,TD,Tropical Depression,AL032001,2001,08,07,00,27.75,502.19,4205.3125
NA,North Atlantic,TD,Tropical Depression,AL032001,2001,08,07,06,27.75,297.93,93.375
NA,North Atlantic,TD,Tropical Depression,AL032002,2002,08,05,18,55.5,549.79,13774.5
NA,North Atlantic,TD,Tropical Depression,AL032002,2002,08,06,00,55.5,427.56,5855.9375
NA,North Atlantic,TD,Tropical Depression,AL032002,2002,08,06,06,55.5,411.84,5967.8125
NA,North Atlantic,TD,Tropical Depression,AL032002,2002,08,06,12,55.5,412.28,12342.3125
NA,North Atlantic,TD,Tropical Depression,AL032003,2003,06,28,06,37.0,687.42,24789.9375
NA,North Atlantic,TD,Tropical Depression,AL032003,2003,06,28,12,37.0,725.04,23529.4375
NA,North Atlantic,TD,Tropical Depression,AL032003,2003,06,28,18,37.0,636.91,19944.125
NA,North Atlantic,TD,Tropical Depression,AL032003,2003,06,29,00,37.0,770.92,31768.75
NA,North Atlantic,TD,Tropical Depression,AL032003,2003,06,29,06,55.5,682.31,14668.1875
NA,North Atlantic,TD,Tropical Depression,AL032003,2003,07,01,06,55.5,653.86,26762.0625
NA,North Atlantic,TD,Tropical Depression,AL032003,2003,07,01,12,46.25,726.17,33278.3125
NA,North Atlantic,TD,Tropical Depression,AL032003,2003,07,01,18,37.0,985.95,27020.375
NA,North Atlantic,TD,Tropical Depression,AL032003,2003,07,02,00,37.0,846.4,15404.5
NA,North Atlantic,TD,Tropical Depression,AL032004,2004,08,09,12,55.5,566.14,8673.75
NA,North Atlantic,TD,Tropical Depression,AL032004,2004,08,09,18,55.5,631.12,17345.1875
NA,North Atlantic,TD,Tropical Depression,AL032004,2004,08,10,00,55.5,561.46,9525.75
NA,North Atlantic,TD,Tropical Depression,AL032005,2005,07,03,18,55.5,559.2,15608.8125
NA,North Atlantic,TD,Tropical Depression,AL032005,2005,07,04,00,55.5,874.17,32078.625
NA,North Atlantic,TD,Tropical Depression,AL032005,2005,07,04,06,55.5,743.88,18229.6875
NA,North Atlantic,TD,Tropical Depression,AL032005,2005,07,04,12,46.25,515.22,14380.3125
NA,North Atlantic,TD,Tropical Depression,AL032005,2005,07,04,18,55.5,653.85,11471.0
NA,North Atlantic,TD,Tropical Depression,AL032005,2005,07,05,00,55.5,617.96,7408.25
NA,North Atlantic,TD,Tropical Depression,AL032005,2005,07,06,18,55.5,666.57,13052.125
NA,North Atlantic,TD,Tropical Depression,AL032005,2005,07,07,00,46.25,665.01,10743.6875
NA,North Atlantic,TD,Tropical Depression,AL032005,2005,07,07,06,37.0,718.32,6148.8125
NA,North Atlantic,TD,Tropical Depression,AL032005,2005,07,07,12,37.0,554.87,488.5
NA,North Atlantic,TD,Tropical Depression,AL032010,2010,07,22,06,55.5,809.87,18838.3125
NA,North Atlantic,TD,Tropical Depression,AL032010,2010,07,22,12,55.5,760.15,20140.8125
NA,North Atlantic,TD,Tropical Depression,AL032010,2010,07,22,18,55.5,587.39,19618.25
NA,North Atlantic,TD,Tropical Depression,AL032010,2010,07,23,18,55.5,461.28,9547.6875
NA,North Atlantic,TD,Tropical Depression,AL032010,2010,07,24,00,55.5,596.11,7141.25
NA,North Atlantic,TD,Tropical Depression,AL032010,2010,07,24,06,55.5,308.81,1825.375
NA,North Atlantic,TD,Tropical Depression,AL032010,2010,07,24,12,46.25,443.72,2321.3125
NA,North Atlantic,TD,Tropical Depression,AL032010,2010,07,24,18,46.25,574.24,3731.8125
NA,North Atlantic,TD,Tropical Depression,AL032010,2010,07,25,00,46.25,748.5,3863.625
NA,North Atlantic,TD,Tropical Depression,AL032010,2010,07,25,06,46.25,196.02,249.5625
NA,North Atlantic,TD,Tropical Depression,AL032010,2010,07,25,12,37.0,241.58,4605.125
NA,North Atlantic,TD,Tropical Depression,AL032010,2010,07,25,18,27.75,527.94,4672.0
NA,North Atlantic,TD,Tropical Depression,AL032014,2014,07,29,06,46.25,541.45,0.0
NA,North Atlantic,TD,Tropical Depression,AL032014,2014,07,29,12,55.5,362.54,0.0
NA,North Atlantic,TD,Tropical Depression,AL032014,2014,07,29,18,55.5,279.67,0.0
NA,North Atlantic,TD,Tropical Depression,AL032014,2014,07,30,00,55.5,391.65,0.0
NA,North Atlantic,TD,Tropical Depression,AL032014,2014,07,30,06,55.5,182.52,0.0
NA,North Atlantic,TD,Tropical Depression,AL032014,2014,07,30,12,55.5,467.62,0.0
NA,North Atlantic,TD,Tropical Depression,AL032014,2014,07,30,18,55.5,312.77,0.0
NA,North Atlantic,TD,Tropical Depression,AL032016,2016,06,05,12,55.5,782.56,35048.8125
NA,North Atlantic,TD,Tropical Depression,AL032017,2017,06,23,00,55.5,376.55,6888.5625
NA,North Atlantic,TD,Tropical Depression,AL032017,2017,06,23,06,55.5,715.98,12454.75
NA,North Atlantic,TD,Tropical Depression,AL032018,2018,07,05,06,37.0,468.12,4800.6875
NA,North Atlantic,TD,Tropical Depression,AL032018,2018,07,05,12,37.0,620.12,4057.625
NA,North Atlantic,TD,Tropical Depression,AL032018,2018,07,05,18,37.0,601.95,3767.3125
NA,North Atlantic,TD,Tropical Depression,AL032018,2018,07,06,00,46.25,747.28,1540.625
NA,North Atlantic,TD,Tropical Depression,AL032018,2018,07,06,06,46.25,154.03,1772.75
NA,North Atlantic,TD,Tropical Depression,AL032018,2018,07,06,12,46.25,451.26,8146.25
NA,North Atlantic,TD,Tropical Depression,AL032018,2018,07,06,18,46.25,466.75,5489.1875
NA,North Atlantic,TD,Tropical Depression,AL032018,2018,07,07,00,46.25,1264.41,17062.3125
NA,North Atlantic,TD,Tropical Depression,AL032018,2018,07,07,06,46.25,663.2,8161.25
NA,North Atlantic,TD,Tropical Depression,AL032018,2018,07,07,12,46.25,731.84,12833.125
NA,North Atlantic,TD,Tropical Depression,AL032018,2018,07,07,18,55.5,860.17,17423.125
NA,North Atlantic,TD,Tropical Depression,AL032018,2018,07,08,00,55.5,1022.79,12202.125
NA,North Atlantic,TD,Tropical Depression,AL032019,2019,07,22,12,46.25,506.7,10577.4375
NA,North Atlantic,TD,Tropical Depression,AL032019,2019,07,22,18,46.25,652.94,9430.875
NA,North Atlantic,TD,Tropical Depression,AL032019,2019,07,23,00,46.25,659.58,4450.375
NA,North Atlantic,TD,Tropical Depression,AL032019,2019,07,23,06,55.5,382.83,7161.125
NA,North Atlantic,TD,Tropical Depression,AL032019,2019,07,23,12,55.5,514.7,14803.5
NA,North Atlantic,TD,Tropical Depression,AL032020,2020,06,01,18,46.25,689.16,38951.75
NA,North Atlantic,TD,Tropical Depression,AL032020,2020,06,02,00,46.25,703.82,35189.5
NA,North Atlantic,TD,Tropical Depression,AL032020,2020,06,02,06,55.5,788.28,38431.75
NA,North Atlantic,TD,Tropical Depression,AL032020,2020,06,04,12,55.5,1024.42,71763.125
NA,North Atlantic,TD,Tropical Depression,AL032020,2020,06,04,18,55.5,784.6,70455.375
NA,North Atlantic,TD,Tropical Depression,AL032020,2020,06,05,00,55.5,742.31,59657.3125
NA,North Atlantic,TD,Tropical Depression,AL032020,2020,06,08,12,55.5,659.18,15528.5625
NA,North Atlantic,TD,Tropical Depression,AL032020,2020,06,08,18,55.5,548.08,17345.5
NA,North Atlantic,TD,Tropical Depression,AL032020,2020,06,09,00,46.25,503.64,4866.75
NA,North Atlantic,TD,Tropical Depression,AL032021,2021,06,18,00,55.440000000000005,968.29,29417.5088733483
NA,North Atlantic,TD,Tropical Depression,AL032024,2024,06,26,00,27.72,441.44,0.0
NA,North Atlantic,TD,Tropical Depression,AL032024,2024,06,26,06,27.72,432.53,0.0
NA,North Atlantic,TD,Tropical Depression,AL032024,2024,06,26,12,37.080000000000005,419.03,0.0
NA,North Atlantic,TD,Tropical Depression,AL032024,2024,06,26,18,37.080000000000005,458.83,0.0
NA,North Atlantic,TD,Tropical Depression,AL032024,2024,06,27,00,46.440000000000005,483.06,0.0
NA,North Atlantic,TD,Tropical Depression,AL032024,2024,06,27,06,46.440000000000005,568.55,0.0
NA,North Atlantic,TD,Tropical Depression,AL032024,2024,06,27,12,46.440000000000005,430.57,0.0
NA,North Atlantic,TD,Tropical Depression,AL032024,2024,06,27,18,46.440000000000005,492.38,0.0
NA,North Atlantic,TD,Tropical Depression,AL032024,2024,06,28,00,46.440000000000005,459.53,0.0
NA,North Atlantic,TD,Tropical Depression,AL032024,2024,06,28,06,55.440000000000005,487.65,0.0
NA,North Atlantic,TD,Tropical Depression,AL032024,2024,06,28,12,55.440000000000005,479.72,0.0
NA,North Atlantic,TD,Tropical Depression,AL032024,2024,06,28,18,55.440000000000005,558.19,0.0
NA,North Atlantic,TD,Tropical Depression,AL042000,2000,08,08,12,55.5,304.19,8723.0
NA,North Atlantic,TD,Tropical Depression,AL042000,2000,08,08,18,55.5,975.98,21561.4375
NA,North Atlantic,TD,Tropical Depression,AL042000,2000,08,09,00,55.5,731.3,3298.875
NA,North Atlantic,TD,Tropical Depression,AL042000,2000,08,09,06,55.5,444.69,5525.9375
NA,North Atlantic,TD,Tropical Depression,AL042000,2000,08,09,12,55.5,673.96,7661.875
NA,North Atlantic,TD,Tropical Depression,AL042000,2000,08,09,18,55.5,949.54,20690.875
NA,North Atlantic,TD,Tropical Depression,AL042000,2000,08,10,00,55.5,930.72,17773.1875
NA,North Atlantic,TD,Tropical Depression,AL042000,2000,08,10,06,55.5,791.68,9544.8125
NA,North Atlantic,TD,Tropical Depression,AL042000,2000,08,10,12,55.5,650.25,11577.0625
NA,North Atlantic,TD,Tropical Depression,AL042000,2000,08,10,18,46.25,614.49,13665.875
NA,North Atlantic,TD,Tropical Depression,AL042000,2000,08,11,00,46.25,758.42,7123.375
NA,North Atlantic,TD,Tropical Depression,AL042000,2000,08,11,06,46.25,509.68,9487.4375
NA,North Atlantic,TD,Tropical Depression,AL042000,2000,08,11,12,46.25,545.45,9370.75
NA,North Atlantic,TD,Tropical Depression,AL042001,2001,08,14,18,46.25,531.57,0.0
NA,North Atlantic,TD,Tropical Depression,AL042001,2001,08,15,00,46.25,405.55,0.0
NA,North Atlantic,TD,Tropical Depression,AL042001,2001,08,15,06,46.25,521.54,0.0
NA,North Atlantic,TD,Tropical Depression,AL042001,2001,08,15,12,55.5,475.85,0.0
NA,North Atlantic,TD,Tropical Depression,AL042001,2001,08,15,18,55.5,490.6,0.0
NA,North Atlantic,TD,Tropical Depression,AL042001,2001,08,16,00,55.5,463.21,0.0
NA,North Atlantic,TD,Tropical Depression,AL042001,2001,08,16,06,55.5,468.9,0.0
NA,North Atlantic,TD,Tropical Depression,AL042001,2001,08,16,12,55.5,533.3,10.9375
NA,North Atlantic,TD,Tropical Depression,AL042001,2001,08,16,18,55.5,610.68,3750.5625
NA,North Atlantic,TD,Tropical Depression,AL042001,2001,08,22,00,46.25,632.38,28527.6875
NA,North Atlantic,TD,Tropical Depression,AL042001,2001,08,22,06,46.25,737.38,22602.6875
NA,North Atlantic,TD,Tropical Depression,AL042001,2001,08,22,12,46.25,587.66,17973.0
NA,North Atlantic,TD,Tropical Depression,AL042003,2003,07,07,00,46.25,208.95,0.0
NA,North Atlantic,TD,Tropical Depression,AL042003,2003,07,07,06,55.5,586.93,396.625
NA,North Atlantic,TD,Tropical Depression,AL042003,2003,07,07,12,55.5,640.21,1701.8125
NA,North Atlantic,TD,Tropical Depression,AL042003,2003,07,17,00,55.5,891.66,12383.8125
NA,North Atlantic,TD,Tropical Depression,AL042003,2003,07,17,06,46.25,431.98,1782.625
NA,North Atlantic,TD,Tropical Depression,AL042003,2003,07,17,12,46.25,348.22,1874.1875
NA,North Atlantic,TD,Tropical Depression,AL042005,2005,07,04,18,46.25,705.43,19187.625
NA,North Atlantic,TD,Tropical Depression,AL042005,2005,07,05,00,55.5,792.35,21551.25
NA,North Atlantic,TD,Tropical Depression,AL042005,2005,07,05,06,55.5,674.04,23013.9375
NA,North Atlantic,TD,Tropical Depression,AL042005,2005,07,11,06,55.5,836.44,17172.0625
NA,North Atlantic,TD,Tropical Depression,AL042005,2005,07,11,12,46.25,739.42,2771.5
NA,North Atlantic,TD,Tropical Depression,AL042006,2006,08,01,00,55.5,253.44,0.0
NA,North Atlantic,TD,Tropical Depression,AL042006,2006,08,03,18,55.5,526.58,6727.1875
NA,North Atlantic,TD,Tropical Depression,AL042006,2006,08,04,00,55.5,469.08,4729.125
NA,North Atlantic,TD,Tropical Depression,AL042006,2006,08,04,06,46.25,320.67,2958.1875
NA,North Atlantic,TD,Tropical Depression,AL042006,2006,08,04,12,46.25,634.49,3900.5
NA,North Atlantic,TD,Tropical Depression,AL042006,2006,08,04,18,46.25,309.31,8215.75
NA,North Atlantic,TD,Tropical Depression,AL042006,2006,08,05,00,46.25,507.95,7660.3125
NA,North Atlantic,TD,Tropical Depression,AL042006,2006,08,05,06,37.0,520.3,1022.6875
NA,North Atlantic,TD,Tropical Depression,AL042006,2006,08,05,12,37.0,297.59,625.6875
NA,North Atlantic,TD,Tropical Depression,AL042006,2006,08,05,18,37.0,432.13,11065.5625
NA,North Atlantic,TD,Tropical Depression,AL042006,2006,08,06,00,37.0,495.09,6739.0
NA,North Atlantic,TD,Tropical Depression,AL042006,2006,08,06,06,37.0,480.29,1624.0
NA,North Atlantic,TD,Tropical Depression,AL042006,2006,08,06,12,27.75,206.25,922.8125
NA,North Atlantic,TD,Tropical Depression,AL042007,2007,08,13,06,55.5,618.96,0.0
NA,North Atlantic,TD,Tropical Depression,AL042007,2007,08,13,12,55.5,525.0,0.0
NA,North Atlantic,TD,Tropical Depression,AL042007,2007,08,13,18,55.5,647.49,0.0
NA,North Atlantic,TD,Tropical Depression,AL042007,2007,08,14,00,55.5,396.04,0.0
NA,North Atlantic,TD,Tropical Depression,AL042007,2007,08,14,06,55.5,589.69,0.0
NA,North Atlantic,TD,Tropical Depression,AL042007,2007,08,23,00,55.5,887.65,37455.125
NA,North Atlantic,TD,Tropical Depression,AL042008,2008,07,25,00,46.25,760.13,14597.1875
NA,North Atlantic,TD,Tropical Depression,AL042008,2008,07,25,06,46.25,320.37,6147.5
NA,North Atlantic,TD,Tropical Depression,AL042008,2008,07,25,12,46.25,255.08,6231.5625
NA,North Atlantic,TD,Tropical Depression,AL042008,2008,07,25,18,46.25,272.09,3547.625
NA,North Atlantic,TD,Tropical Depression,AL042008,2008,07,26,00,37.0,682.33,11010.4375
NA,North Atlantic,TD,Tropical Depression,AL042008,2008,07,26,06,37.0,604.5,3496.9375
NA,North Atlantic,TD,Tropical Depression,AL042008,2008,07,26,12,37.0,497.19,7922.6875
NA,North Atlantic,TD,Tropical Depression,AL042008,2008,07,26,18,37.0,438.82,8768.375
NA,North Atlantic,TD,Tropical Depression,AL042008,2008,07,27,00,37.0,641.07,12263.5
NA,North Atlantic,TD,Tropical Depression,AL042009,2009,08,16,06,55.5,276.65,2544.5625
NA,North Atlantic,TD,Tropical Depression,AL042009,2009,08,17,12,46.25,461.38,5599.75
NA,North Atlantic,TD,Tropical Depression,AL042009,2009,08,17,18,37.0,739.96,11335.25
NA,North Atlantic,TD,Tropical Depression,AL042011,2011,07,27,06,55.5,685.43,11621.4375
NA,North Atlantic,TD,Tropical Depression,AL042011,2011,07,27,12,55.5,494.3,10521.4375
NA,North Atlantic,TD,Tropical Depression,AL042011,2011,07,30,06,46.25,475.41,966.125
NA,North Atlantic,TD,Tropical Depression,AL042012,2012,06,27,00,55.5,801.34,41289.375
NA,North Atlantic,TD,Tropical Depression,AL042012,2012,06,27,06,55.5,1419.62,46906.0625
NA,North Atlantic,TD,Tropical Depression,AL042012,2012,06,27,12,55.5,1761.62,49276.1875
NA,North Atlantic,TD,Tropical Depression,AL042013,2013,07,22,18,46.25,626.53,0.0
NA,North Atlantic,TD,Tropical Depression,AL042013,2013,07,23,00,46.25,635.18,0.0
NA,North Atlantic,TD,Tropical Depression,AL042013,2013,07,23,06,46.25,613.3,0.0
NA,North Atlantic,TD,Tropical Depression,AL042013,2013,07,23,12,46.25,520.68,0.0
NA,North Atlantic,TD,Tropical Depression,AL042013,2013,07,23,18,46.25,322.5,0.0
NA,North Atlantic,TD,Tropical Depression,AL042013,2013,07,24,00,55.5,425.21,0.0
NA,North Atlantic,TD,Tropical Depression,AL042013,2013,07,28,18,55.5,297.23,1542.375
NA,North Atlantic,TD,Tropical Depression,AL042013,2013,07,29,00,46.25,392.4,3859.6875
NA,North Atlantic,TD,Tropical Depression,AL042013,2013,07,29,06,46.25,314.37,7402.375
NA,North Atlantic,TD,Tropical Depression,AL042013,2013,07,29,12,46.25,399.17,11616.3125
NA,North Atlantic,TD,Tropical Depression,AL042013,2013,07,29,18,46.25,495.81,5470.0625
NA,North Atlantic,TD,Tropical Depression,AL042013,2013,07,30,00,46.25,505.82,3330.0
NA,North Atlantic,TD,Tropical Depression,AL042013,2013,07,30,06,46.25,400.49,9386.0
NA,North Atlantic,TD,Tropical Depression,AL042013,2013,07,30,12,46.25,453.43,4485.1875
NA,North Atlantic,TD,Tropical Depression,AL042013,2013,07,30,18,46.25,778.84,8022.625
NA,North Atlantic,TD,Tropical Depression,AL042013,2013,07,31,00,46.25,739.58,3929.5
NA,North Atlantic,TD,Tropical Depression,AL042013,2013,07,31,06,46.25,475.55,3956.0625
NA,North Atlantic,TD,Tropical Depression,AL042013,2013,07,31,12,46.25,616.02,9647.3125
NA,North Atlantic,TD,Tropical Depression,AL042013,2013,07,31,18,46.25,538.05,10641.625
NA,North Atlantic,TD,Tropical Depression,AL042013,2013,08,01,00,46.25,657.72,5847.5
NA,North Atlantic,TD,Tropical Depression,AL042013,2013,08,01,06,46.25,360.24,4015.0
NA,North Atlantic,TD,Tropical Depression,AL042013,2013,08,01,12,46.25,446.12,6648.875
NA,North Atlantic,TD,Tropical Depression,AL042013,2013,08,01,18,46.25,593.16,11442.9375
NA,North Atlantic,TD,Tropical Depression,AL042013,2013,08,02,00,46.25,746.84,7831.8125
NA,North Atlantic,TD,Tropical Depression,AL042013,2013,08,02,06,46.25,579.09,4653.375
NA,North Atlantic,TD,Tropical Depression,AL042013,2013,08,02,12,46.25,450.63,4683.75
NA,North Atlantic,TD,Tropical Depression,AL042013,2013,08,02,18,46.25,668.89,7803.75
NA,North Atlantic,TD,Tropical Depression,AL042013,2013,08,03,00,55.5,791.27,5743.375
NA,North Atlantic,TD,Tropical Depression,AL042013,2013,08,03,06,55.5,513.03,2880.9375
NA,North Atlantic,TD,Tropical Depression,AL042013,2013,08,03,12,55.5,625.86,9380.625
NA,North Atlantic,TD,Tropical Depression,AL042013,2013,08,03,18,55.5,1013.97,12139.1875
NA,North Atlantic,TD,Tropical Depression,AL042013,2013,08,04,00,55.5,899.78,5403.8125
NA,North Atlantic,TD,Tropical Depression,AL042013,2013,08,04,06,55.5,423.5,6439.1875
NA,North Atlantic,TD,Tropical Depression,AL042014,2014,08,23,18,55.5,716.22,37108.1875
NA,North Atlantic,TD,Tropical Depression,AL042014,2014,08,24,00,55.5,733.34,23782.75
NA,North Atlantic,TD,Tropical Depression,AL042016,2016,06,18,18,46.25,572.25,15808.9375
NA,North Atlantic,TD,Tropical Depression,AL042016,2016,06,19,00,46.25,831.87,23475.0625
NA,North Atlantic,TD,Tropical Depression,AL042016,2016,06,19,06,46.25,673.48,22701.3125
NA,North Atlantic,TD,Tropical Depression,AL042016,2016,06,19,12,55.5,399.5,17614.5
NA,North Atlantic,TD,Tropical Depression,AL042016,2016,06,19,18,55.5,561.36,18233.3125
NA,North Atlantic,TD,Tropical Depression,AL042016,2016,06,20,00,55.5,818.1,23907.3125
NA,North Atlantic,TD,Tropical Depression,AL042016,2016,06,21,00,55.5,760.29,23132.9375
NA,North Atlantic,TD,Tropical Depression,AL042016,2016,06,21,06,37.0,620.56,17209.375
NA,North Atlantic,TD,Tropical Depression,AL042024,2024,07,31,12,37.080000000000005,510.44,11263.092393855795
NA,North Atlantic,TD,Tropical Depression,AL042024,2024,07,31,18,37.080000000000005,575.28,14005.048278761273
NA,North Atlantic,TD,Tropical Depression,AL042024,2024,08,01,06,37.080000000000005,600.7,12011.28929049516
NA,North Atlantic,TD,Tropical Depression,AL042024,2024,08,01,12,37.080000000000005,578.53,13369.482193132106
NA,North Atlantic,TD,Tropical Depression,AL042024,2024,08,01,18,46.440000000000005,686.12,11954.935091996682
NA,North Atlantic,TD,Tropical Depression,AL042024,2024,08,02,00,46.440000000000005,758.81,18159.744248194795
NA,North Atlantic,TD,Tropical Depression,AL042024,2024,08,02,06,46.440000000000005,502.37,12454.10720571212
NA,North Atlantic,TD,Tropical Depression,AL042024,2024,08,02,12,46.440000000000005,466.67,10128.65517807874
NA,North Atlantic,TD,Tropical Depression,AL042024,2024,08,02,18,46.440000000000005,615.28,17867.004879017128
NA,North Atlantic,TD,Tropical Depression,AL042024,2024,08,03,00,46.440000000000005,580.57,14753.494041469414
NA,North Atlantic,TD,Tropical Depression,AL042024,2024,08,03,06,46.440000000000005,610.16,13578.271917696344
NA,North Atlantic,TD,Tropical Depression,AL042024,2024,08,03,18,55.440000000000005,681.85,28451.186029494915
NA,North Atlantic,TD,Tropical Depression,AL052000,2000,08,13,18,55.5,456.37,12469.8125
NA,North Atlantic,TD,Tropical Depression,AL052000,2000,08,14,00,55.5,654.65,19020.125
NA,North Atlantic,TD,Tropical Depression,AL052000,2000,08,15,12,55.5,468.42,19933.0
NA,North Atlantic,TD,Tropical Depression,AL052000,2000,08,15,18,46.25,487.46,18476.9375
NA,North Atlantic,TD,Tropical Depression,AL052001,2001,08,23,12,55.5,610.13,15748.5
NA,North Atlantic,TD,Tropical Depression,AL052001,2001,08,23,18,46.25,672.48,14173.5
NA,North Atlantic,TD,Tropical Depression,AL052001,2001,08,24,00,46.25,971.62,17178.5625
NA,North Atlantic,TD,Tropical Depression,AL052001,2001,08,24,06,46.25,476.9,14112.0625
NA,North Atlantic,TD,Tropical Depression,AL052001,2001,08,24,12,46.25,677.84,22347.875
NA,North Atlantic,TD,Tropical Depression,AL052001,2001,08,24,18,46.25,681.84,18871.8125
NA,North Atlantic,TD,Tropical Depression,AL052001,2001,08,25,00,46.25,826.87,14604.1875
NA,North Atlantic,TD,Tropical Depression,AL052001,2001,08,25,06,46.25,565.19,15557.0
NA,North Atlantic,TD,Tropical Depression,AL052001,2001,08,25,12,46.25,718.52,13752.5625
NA,North Atlantic,TD,Tropical Depression,AL052002,2002,09,01,18,55.5,1007.96,13723.3125
NA,North Atlantic,TD,Tropical Depression,AL052002,2002,09,02,00,55.5,817.09,7498.25
NA,North Atlantic,TD,Tropical Depression,AL052002,2002,09,05,06,46.25,526.84,1818.4375
NA,North Atlantic,TD,Tropical Depression,AL052002,2002,09,05,12,37.0,793.5,3306.75
NA,North Atlantic,TD,Tropical Depression,AL052002,2002,09,05,18,37.0,707.37,10187.875
NA,North Atlantic,TD,Tropical Depression,AL052002,2002,09,06,00,37.0,827.96,20963.0
NA,North Atlantic,TD,Tropical Depression,AL052002,2002,09,06,06,37.0,901.18,15510.6875
NA,North Atlantic,TD,Tropical Depression,AL052002,2002,09,06,12,37.0,903.52,26426.625
NA,North Atlantic,TD,Tropical Depression,AL052005,2005,07,11,00,46.25,330.79,0.0
