basin_code,basin,category,category_label,CT,yy,mm,dd,hh,MWS,Rp,accumulated_precipitation_mm
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,05,18,286.7,449.9,3326.0625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,06,00,286.7,405.98,7554.25
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,06,06,286.7,402.66,16217.8125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,06,12,286.7,417.22,22104.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,06,18,277.5,562.18,29702.0625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,07,00,277.5,581.0,20354.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,07,06,268.2,498.74,26919.375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,07,12,268.2,528.33,34459.0625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,07,18,268.2,533.53,35707.9375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,08,00,259.0,591.41,28745.625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,08,06,249.7,516.66,28902.8125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,08,12,249.7,576.13,37382.375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,08,18,259.0,585.79,30734.625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,09,00,268.2,596.53,38886.6875
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,09,06,240.5,612.95,43410.3125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,09,12,203.5,1038.22,58396.5625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,10,00,185.0,726.73,48953.0625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,10,06,212.7,803.54,56843.875
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,10,12,212.7,787.43,69113.3125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,10,18,185.0,831.51,77289.0625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122005,2005,08,27,12,185.0,703.78,29534.375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122005,2005,08,27,18,185.0,829.92,38601.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122005,2005,08,28,00,185.0,716.51,37210.375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122005,2005,08,28,12,268.2,554.83,48186.625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122005,2005,08,28,18,277.5,639.02,43190.375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122005,2005,08,29,00,259.0,749.58,37178.375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122005,2005,08,29,12,203.5,658.97,47406.5
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122017,2017,09,07,18,185.0,697.86,0.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122017,2017,09,08,00,194.2,777.62,27.4375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122017,2017,09,08,06,212.7,649.35,252.375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122017,2017,09,08,12,240.5,641.51,789.25
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122017,2017,09,08,18,249.7,536.75,185.4375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122017,2017,09,09,00,249.7,650.49,2895.25
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122017,2017,09,09,06,240.5,362.79,2503.25
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122017,2017,09,09,12,231.2,456.17,6843.75
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122017,2017,09,09,18,222.0,575.83,15580.625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122017,2017,09,10,00,212.7,553.31,11201.8125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122017,2017,09,10,06,212.7,511.18,12919.75
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122017,2017,09,10,12,212.7,428.89,10340.625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122017,2017,09,10,18,194.2,504.51,12424.3125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122017,2017,09,11,00,185.0,452.65,9664.5625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132002,2002,10,02,06,185.0,341.08,11912.625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132002,2002,10,02,12,203.5,378.86,14403.4375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132002,2002,10,02,18,222.0,362.1,16354.625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132002,2002,10,03,00,231.2,585.75,25606.25
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132002,2002,10,03,06,194.2,480.83,29790.375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132003,2003,09,08,12,203.5,426.91,0.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132003,2003,09,08,18,203.5,486.32,0.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132003,2003,09,09,00,212.7,532.04,0.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132003,2003,09,09,06,212.7,398.71,0.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132003,2003,09,09,12,212.7,336.23,0.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132003,2003,09,09,18,212.7,375.35,0.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132003,2003,09,10,00,203.5,345.21,0.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132003,2003,09,10,06,203.5,393.55,0.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132003,2003,09,10,12,212.7,398.85,0.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132003,2003,09,10,18,222.0,588.5,0.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132003,2003,09,11,00,231.2,610.8,0.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132003,2003,09,11,06,231.2,386.48,0.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132003,2003,09,11,12,249.7,345.97,0.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132003,2003,09,11,18,268.2,484.16,82.3125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132003,2003,09,12,00,259.0,551.64,617.75
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132003,2003,09,12,06,259.0,426.64,0.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132003,2003,09,12,12,259.0,387.05,35.8125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132003,2003,09,12,18,259.0,537.91,1272.8125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132003,2003,09,13,00,249.7,431.94,2504.375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132003,2003,09,13,06,240.5,314.73,8713.75
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132003,2003,09,13,12,249.7,379.5,14078.375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132003,2003,09,13,18,259.0,368.34,21249.6875
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132003,2003,09,14,00,249.7,376.04,11703.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132003,2003,09,14,06,249.7,347.69,20328.6875
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132003,2003,09,14,12,249.7,353.4,22741.1875
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132003,2003,09,14,18,259.0,448.48,22636.0625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132003,2003,09,15,00,240.5,605.03,24865.25
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132003,2003,09,15,06,231.2,452.58,22660.0625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132003,2003,09,15,12,222.0,745.88,30842.6875
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132003,2003,09,15,18,212.7,556.96,27344.9375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132003,2003,09,16,00,194.2,646.18,33637.5
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132003,2003,09,16,06,185.0,305.76,22541.3125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132010,2010,09,17,12,203.5,906.58,53710.4375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132020,2020,08,26,12,185.0,566.43,22072.5
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132020,2020,08,26,18,222.0,698.69,28172.3125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132020,2020,08,27,00,240.5,605.57,17487.1875
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL132020,2020,08,27,06,240.5,588.07,28967.9375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142016,2016,09,30,12,185.0,516.17,20989.8125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142016,2016,09,30,18,222.0,660.36,22575.875
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142016,2016,10,01,00,268.2,562.75,18105.4375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142016,2016,10,01,06,259.0,602.57,25556.9375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142016,2016,10,01,12,249.7,644.15,33018.75
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142016,2016,10,01,18,240.5,772.39,46529.75
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142016,2016,10,02,00,240.5,638.1,33055.1875
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142016,2016,10,02,06,231.2,680.76,36241.0625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142016,2016,10,02,12,240.5,659.68,34733.3125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142016,2016,10,02,18,249.7,688.32,38411.5
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142016,2016,10,03,00,240.5,606.17,22646.9375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142016,2016,10,03,06,231.2,601.98,33322.0625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142016,2016,10,03,12,231.2,650.24,32675.3125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142016,2016,10,03,18,231.2,662.0,38454.8125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142016,2016,10,04,00,240.5,724.05,32496.125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142016,2016,10,04,06,240.5,686.34,36097.1875
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142016,2016,10,04,12,231.2,715.25,43543.125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142016,2016,10,04,18,222.0,751.14,40875.8125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142016,2016,10,05,00,212.7,711.82,32512.75
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142016,2016,10,05,06,203.5,700.38,33473.4375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142016,2016,10,05,12,194.2,740.83,27123.0625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142016,2016,10,05,18,194.2,702.44,24983.6875
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142016,2016,10,06,00,194.2,638.55,24152.1875
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142016,2016,10,06,06,203.5,684.7,23800.375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142016,2016,10,06,12,222.0,600.85,28304.375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142016,2016,10,06,18,222.0,673.36,34106.5
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142016,2016,10,07,00,212.7,691.26,37182.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142016,2016,10,07,06,203.5,640.85,32714.5
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142016,2016,10,07,12,194.2,599.29,37001.4375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142016,2016,10,07,18,185.0,485.1,36187.25
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142018,2018,10,09,18,185.0,728.61,33055.8125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142018,2018,10,10,00,203.5,557.46,21943.625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142018,2018,10,10,06,222.0,603.04,27628.375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142018,2018,10,10,12,231.2,589.43,29225.4375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142018,2018,10,10,18,249.7,611.15,37451.25
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142024,2024,10,07,12,222.12,548.86,27244.88957425504
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142024,2024,10,07,18,277.92,455.18,21106.16588637518
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142024,2024,10,08,00,277.92,452.5,27783.597202060628
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142024,2024,10,08,06,249.84000000000003,573.36,27639.660273457936
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142024,2024,10,08,12,240.84000000000003,583.81,27688.26198020281
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142024,2024,10,08,18,268.56,509.78,25479.07395340671
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142024,2024,10,09,00,259.2,636.58,34208.21533543407
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142024,2024,10,09,06,259.2,423.3,28742.068272833712
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142024,2024,10,09,12,249.84000000000003,469.88,43777.828266135824
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142024,2024,10,09,18,213.12,521.67,53344.02603172104
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL142024,2024,10,10,00,194.4,552.19,52410.10416611342
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL152000,2000,10,01,00,185.0,807.78,48545.625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL152000,2000,10,01,06,222.0,765.87,43374.4375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL152000,2000,10,01,12,212.7,944.2,47589.5
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL152000,2000,10,01,18,203.5,848.17,52144.5
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL152000,2000,10,02,00,185.0,810.02,39284.9375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL152001,2001,11,03,06,194.2,659.16,32035.5625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL152001,2001,11,03,12,212.7,792.63,38191.125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL152001,2001,11,03,18,203.5,620.89,33599.3125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL152001,2001,11,04,00,212.7,815.31,35954.0625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL152001,2001,11,04,06,222.0,738.61,43899.1875
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL152001,2001,11,04,12,222.0,683.14,45161.3125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL152001,2001,11,04,18,222.0,782.78,56996.8125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL152001,2001,11,05,00,194.2,972.48,63261.4375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL152017,2017,09,18,12,185.0,598.13,4597.8125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL152017,2017,09,18,18,203.5,736.6,11582.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL152017,2017,09,19,00,268.2,662.65,13671.75
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL152017,2017,09,19,06,249.7,655.73,26030.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL152017,2017,09,19,12,259.0,587.13,24712.0625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL152017,2017,09,19,18,268.2,619.6,20437.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL152017,2017,09,20,00,277.5,562.12,18743.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL152017,2017,09,20,06,259.0,509.74,24469.5
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL152017,2017,09,20,12,212.7,438.67,23110.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL152017,2017,09,21,06,185.0,465.96,24442.4375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL152017,2017,09,21,12,185.0,426.96,29581.0625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL152017,2017,09,21,18,194.2,578.14,29481.3125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL152017,2017,09,22,00,203.5,527.99,24508.6875
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL152017,2017,09,22,06,203.5,563.3,23477.4375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL152017,2017,09,22,12,203.5,487.55,21210.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL152017,2017,09,22,18,203.5,551.76,33729.4375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL152017,2017,09,23,00,194.2,667.63,36697.6875
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL152017,2017,09,23,06,185.0,688.87,30684.75
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL152017,2017,09,23,12,185.0,701.18,27286.4375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL152017,2017,09,23,18,185.0,687.89,27824.625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL152017,2017,09,24,00,185.0,608.39,26323.5
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL162016,2016,11,24,12,185.0,782.93,26393.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL172008,2008,11,08,00,185.0,537.73,9839.25
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL172008,2008,11,08,06,203.5,543.93,10583.375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL172008,2008,11,08,12,231.2,431.58,16142.875
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL172008,2008,11,08,18,231.2,479.63,18098.125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL182005,2005,09,21,06,203.5,521.25,15681.1875
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL182005,2005,09,21,12,222.0,624.55,21065.25
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL182005,2005,09,21,18,268.2,553.38,21874.5625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL182005,2005,09,22,00,277.5,718.39,28138.8125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL182005,2005,09,22,06,286.7,505.67,26127.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL182005,2005,09,22,12,259.0,671.54,35030.875
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL182005,2005,09,22,18,231.2,731.12,37266.125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL182005,2005,09,23,00,222.0,698.17,32069.875
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL182005,2005,09,23,06,212.7,722.76,28415.6875
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL182005,2005,09,23,12,212.7,535.26,30114.4375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL182005,2005,09,23,18,203.5,553.04,34890.875
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL182005,2005,09,24,00,194.2,728.03,38017.5
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL182005,2005,09,24,06,185.0,488.54,41642.25
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL182011,2011,10,25,18,185.0,466.83,12782.8125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL182011,2011,10,26,00,185.0,500.97,10292.375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL182011,2011,10,26,06,185.0,422.23,10358.6875
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL182012,2012,10,25,06,185.0,836.2,77222.1875
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL182024,2024,11,06,18,185.04,600.23,25774.20985137217
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL182024,2024,11,08,06,194.4,561.54,18916.74341482966
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL252005,2005,10,19,00,240.5,828.33,44941.5625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL252005,2005,10,19,06,277.5,791.88,51731.6875
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL252005,2005,10,19,12,296.0,825.29,58089.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL252005,2005,10,19,18,259.0,841.5,61677.375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL252005,2005,10,20,00,249.7,835.78,55702.9375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL252005,2005,10,20,06,240.5,865.96,47628.5
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL252005,2005,10,20,12,240.5,777.92,53274.625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL252005,2005,10,20,18,240.5,711.4,45061.75
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL252005,2005,10,21,00,240.5,672.03,46535.3125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL252005,2005,10,21,06,240.5,800.23,45108.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL252005,2005,10,21,12,231.2,658.87,48015.4375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL252005,2005,10,21,18,222.0,793.26,55795.625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL252005,2005,10,22,00,222.0,844.78,51831.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL252005,2005,10,22,06,203.5,613.24,39873.375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL252005,2005,10,22,12,185.0,576.9,42841.125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL252005,2005,10,24,06,203.5,725.97,56472.6875
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL252005,2005,10,24,18,194.2,590.14,59542.125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL252005,2005,10,25,00,203.5,883.25,42121.75
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL252005,2005,10,25,06,185.0,811.12,20398.8125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL262020,2020,10,06,12,185.0,836.67,34020.9375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL262020,2020,10,06,18,222.0,749.01,33093.25
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL262020,2020,10,07,00,185.0,824.74,29452.6875
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL262020,2020,10,08,18,185.0,536.66,30101.1875
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL262020,2020,10,09,00,194.2,631.82,28823.6875
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL262020,2020,10,09,06,194.2,628.19,33946.0625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL262020,2020,10,09,12,185.0,642.58,25965.5
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL272005,2005,10,30,06,185.0,628.62,25352.6875
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL292020,2020,11,02,18,212.7,797.98,55556.375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL292020,2020,11,03,00,240.5,808.92,58426.6875
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL292020,2020,11,03,06,240.5,774.46,60653.5
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL292020,2020,11,03,12,231.2,767.32,55804.6875
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL292020,2020,11,03,18,222.0,861.43,78933.1875
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL312020,2020,11,16,06,222.0,679.39,33057.9375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL312020,2020,11,16,12,249.7,722.09,39166.0625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL312020,2020,11,16,18,240.5,718.36,41843.6875
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL312020,2020,11,17,00,240.5,622.65,33444.3125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL312020,2020,11,17,06,203.5,701.97,40911.5625
